t,n
00:02:27,1
00:07:26,1
00:12:25,1
00:17:23,1
00:22:22,1
00:27:21,1
00:32:20,1
00:37:19,1
00:42:17,1
00:47:16,1
00:52:15,1
00:57:14,1
01:02:12,1
01:07:11,1
01:12:10,1
01:17:09,1
01:22:07,1
01:27:06,1
01:32:05,1
01:37:04,1
01:42:02,1
01:47:01,1
01:52:00,1
01:56:59,1
02:01:57,1
02:06:56,1
02:11:55,1
02:16:54,1
02:21:52,1
02:26:51,1
02:31:50,1
02:36:49,1
02:41:47,1
02:46:46,1
02:51:45,1
02:56:44,1
03:01:42,1
03:06:41,1
03:11:40,1
03:16:39,1
03:21:37,1
03:26:36,1
03:31:35,1
03:36:34,1
03:41:32,1
03:46:31,1
03:51:30,1
03:56:29,1
04:01:27,1
04:06:26,1
04:11:25,1
04:16:24,1
04:21:23,1
04:26:21,1
04:31:20,1
04:36:19,1
04:41:18,1
04:46:16,1
04:51:15,1
04:56:14,1
05:01:13,1
05:06:11,1
05:11:10,1
05:16:09,1
05:21:08,1
05:26:06,1
05:31:05,1
05:36:04,1
05:41:03,1
05:46:01,1
05:51:00,1
05:55:59,1
06:00:58,1
06:05:56,1
06:10:55,1
06:15:54,1
06:20:53,1
06:25:51,1
06:30:50,1
06:35:49,1
06:40:48,1
06:45:46,1
06:50:45,1
06:55:44,1
07:00:43,1
07:05:41,1
07:10:40,1
07:15:39,1
07:20:38,1
07:25:36,1
07:30:35,1
07:35:34,1
07:40:33,1
07:45:31,1
07:50:30,1
07:55:29,1
08:00:28,1
08:05:27,1
08:10:25,1
08:15:24,1
08:20:23,1
08:25:21,1
08:30:20,1
08:35:19,1
08:40:18,1
08:45:17,1
08:50:15,1
08:55:14,1
09:00:13,1
09:05:12,1
09:10:10,1
09:15:09,1
09:20:08,1
09:25:07,1
09:30:05,1
09:35:04,1
09:40:03,1
09:45:02,1
09:50:00,1
09:54:59,1
09:59:58,1
10:04:57,1
10:09:55,1
10:14:54,1
10:19:53,1
10:24:52,1
10:29:50,1
10:34:49,1
10:39:48,1
10:44:47,1
10:49:45,1
10:54:44,1
10:59:43,1
11:04:42,1
11:09:40,1
11:14:39,1
11:19:38,1
11:24:37,1
11:29:35,1
11:34:34,1
11:39:33,1
11:44:32,1
11:49:31,1
11:54:29,1
11:59:28,1
12:04:27,1
12:09:25,1
12:14:24,1
12:19:23,1
12:24:22,1
12:29:21,1
12:34:19,1
12:39:18,1
12:44:17,1
12:49:16,1
12:54:14,1
12:59:13,1
13:04:12,1
13:09:11,1
13:14:09,1
13:19:08,1
13:24:07,1
13:29:06,1
13:34:04,1
13:39:03,1
13:44:02,1
13:49:01,1
13:53:59,1
13:58:58,1
14:03:57,1
14:08:56,1
14:13:54,1
14:18:53,1
14:23:52,1
14:28:51,1
14:33:49,1
14:38:48,1
14:43:47,1
14:48:46,1
14:53:44,1
14:58:43,1
15:03:42,1
15:08:41,1
15:13:40,1
15:18:38,1
15:23:37,1
15:28:36,1
15:33:35,1
15:38:33,1
15:43:32,1
15:48:31,1
15:53:30,1
15:58:28,1
16:03:27,1
16:08:26,1
16:13:25,1
16:18:23,1
16:23:22,1
16:28:21,1
16:33:20,1
16:38:18,1
16:43:17,1
16:48:16,1
16:53:15,1
16:58:13,1
17:03:12,1
17:08:11,1
17:13:10,1
17:18:08,1
17:23:07,1
17:28:06,1
17:33:05,1
17:38:03,1
17:43:02,1
17:48:01,1
17:53:00,1
17:57:58,1
18:02:57,1
18:07:56,1
18:12:55,1
18:17:53,1
18:22:52,1
18:27:51,1
18:32:50,1
18:37:48,1
18:42:47,1
18:47:46,1
18:52:45,1
18:57:43,1
19:02:42,1
19:07:41,1
19:12:40,1
19:17:39,1
19:22:37,1
19:27:36,1
19:32:35,1
19:37:34,1
19:42:32,1
19:47:31,1
19:52:30,1
19:57:29,1
20:02:27,1
20:07:26,1
20:12:25,1
20:17:24,1
20:22:22,1
20:27:21,1
20:32:20,1
20:37:19,1
20:42:17,1
20:47:16,1
20:52:15,1
20:57:14,1
21:02:13,1
21:07:11,1
21:12:10,1
21:17:09,1
21:22:07,1
21:27:06,1
21:32:05,1
21:37:04,1
21:42:02,1
21:47:01,1
21:52:00,1
21:56:59,1
22:01:57,1
22:06:56,1
22:11:55,1
22:16:54,1
22:21:52,1
22:26:51,1
22:31:50,1
22:36:49,1
22:41:47,1
22:46:46,1
22:51:45,1
22:56:44,1
23:01:43,1
23:06:41,1
23:11:40,1
23:16:39,1
23:21:37,1
23:26:36,1
23:31:35,1
23:36:34,1
23:41:33,1
23:46:31,1
23:51:30,1
23:56:29,1
