t,n
00:04:07,1
00:09:06,1
00:14:05,1
00:19:04,1
00:24:02,1
00:29:01,1
00:34:00,1
00:38:59,1
00:43:57,1
00:48:56,1
00:53:55,1
00:58:54,1
01:03:52,1
01:08:51,1
01:13:50,1
01:18:49,1
01:23:47,1
01:28:46,1
01:33:45,1
01:38:44,1
01:43:42,1
01:48:41,1
01:53:40,1
01:58:39,1
02:03:37,1
02:08:36,1
02:13:35,1
02:18:34,1
02:23:33,1
02:28:31,1
02:33:30,1
02:38:29,1
02:43:27,1
02:48:26,1
02:53:25,1
02:58:24,1
03:03:23,1
03:08:21,1
03:13:20,1
03:18:19,1
03:23:18,1
03:28:16,1
03:33:15,1
03:38:14,1
03:43:13,1
03:48:11,1
03:53:10,1
03:58:09,1
04:03:08,1
04:08:06,1
04:13:05,1
04:18:04,1
04:23:03,1
04:28:01,1
04:33:00,1
04:37:59,1
04:42:58,1
04:47:56,1
04:52:55,1
04:57:54,1
05:02:53,1
05:07:51,1
05:12:50,1
05:17:49,1
05:22:48,1
05:27:46,1
05:32:45,1
05:37:44,1
05:42:43,1
05:47:41,1
05:52:40,1
05:57:39,1
06:02:38,1
06:07:36,1
06:12:35,1
06:17:34,1
06:22:33,1
06:27:31,1
06:32:30,1
06:37:29,1
06:42:28,1
06:47:27,1
06:52:25,1
06:57:24,1
07:02:23,1
07:07:22,1
07:12:20,1
07:17:19,1
07:22:18,1
07:27:17,1
07:32:15,1
07:37:14,1
07:42:13,1
07:44:55,0
07:44:56,1
07:49:55,1
07:54:54,1
07:59:52,1
08:04:51,1
08:09:50,1
08:14:49,1
08:19:47,1
08:24:46,1
08:29:45,1
08:34:44,1
08:39:43,1
08:44:41,1
08:49:40,1
08:54:39,1
08:59:38,1
09:04:36,1
09:09:35,1
09:14:34,1
09:19:33,1
09:24:31,1
09:29:30,1
09:34:29,1
09:39:28,1
09:44:26,1
09:49:25,1
09:54:24,1
09:59:23,1
10:04:21,1
10:09:20,1
10:14:19,1
10:19:18,1
10:24:16,1
10:29:15,1
10:34:14,1
10:39:13,1
10:44:11,1
10:49:10,1
10:54:09,1
10:59:08,1
11:04:06,1
11:09:05,1
11:14:04,1
11:19:03,1
11:24:01,1
11:29:00,1
11:33:59,1
11:38:58,1
11:43:56,1
11:48:55,1
11:53:54,1
11:58:53,1
12:03:51,1
12:08:50,1
12:13:49,1
12:18:48,1
12:23:46,1
12:28:45,1
12:33:44,1
12:38:43,1
12:43:42,1
12:48:40,1
12:53:39,1
12:58:38,1
13:03:37,1
13:08:35,1
13:13:34,1
13:18:33,1
13:23:31,1
13:28:30,1
13:33:29,1
13:38:28,1
13:43:27,1
13:48:25,1
13:53:24,1
13:58:23,1
14:03:22,1
14:08:20,1
14:13:19,1
14:18:18,1
14:23:17,1
14:28:15,1
14:33:14,1
14:38:13,1
14:43:12,1
14:48:10,1
14:53:09,1
14:58:08,1
15:03:07,1
15:08:05,1
15:13:04,1
15:18:03,1
15:23:02,1
15:28:00,1
15:32:59,1
15:37:58,1
15:42:57,1
15:47:55,1
15:52:54,1
15:57:53,1
16:02:52,1
16:07:50,1
16:12:49,1
16:17:48,1
16:22:47,1
16:27:45,1
16:32:44,1
16:37:43,1
16:42:42,1
16:47:40,1
16:52:39,1
16:57:38,1
17:02:37,1
17:07:35,1
17:12:34,1
17:17:33,1
17:22:32,1
17:27:31,1
17:32:29,1
17:37:28,1
17:42:27,1
17:47:26,1
17:52:24,1
17:57:23,1
18:02:22,1
18:07:21,1
18:12:19,1
18:17:18,1
18:22:17,1
18:27:16,1
18:32:14,1
18:37:13,1
18:42:12,1
18:47:11,1
18:52:09,1
18:57:08,1
19:02:07,1
19:07:06,1
19:12:04,1
19:17:03,1
19:22:02,1
19:27:01,1
19:31:59,1
19:36:58,1
19:41:57,1
19:46:56,1
19:51:54,1
19:56:53,1
20:01:52,1
20:06:51,1
20:11:49,1
20:16:48,1
20:21:47,1
20:26:46,1
20:31:44,1
20:36:43,1
20:41:42,1
20:46:41,1
20:51:40,1
20:56:38,1
21:01:37,1
21:06:36,1
21:11:34,1
21:16:33,1
21:21:32,1
21:26:31,1
21:31:29,1
21:36:28,1
21:41:27,1
21:46:26,1
21:51:24,1
21:56:23,1
22:01:22,1
22:06:21,1
22:11:20,1
22:16:18,1
22:21:17,1
22:26:16,1
22:31:15,1
22:36:13,1
22:41:12,1
22:46:11,1
22:51:10,1
22:56:08,1
23:01:07,1
23:06:06,1
23:11:05,1
23:16:03,1
23:21:02,1
23:26:01,1
23:31:00,1
23:35:58,1
23:40:57,1
23:45:56,1
23:50:55,1
23:55:53,1
