t,n
00:00:29,1
00:05:28,1
00:10:27,1
00:15:25,1
00:20:24,1
00:25:23,1
00:30:22,1
00:35:20,1
00:40:19,1
00:45:18,1
00:50:17,1
00:55:15,1
01:00:14,1
01:05:13,1
01:10:12,1
01:15:10,1
01:20:09,1
01:25:08,1
01:30:07,1
01:35:05,1
01:40:04,1
01:45:03,1
01:50:02,1
01:55:00,1
01:59:59,1
02:04:58,1
02:09:57,1
02:14:55,1
02:19:54,1
02:24:53,1
02:29:52,1
02:34:50,1
02:39:49,1
02:44:48,1
02:49:47,1
02:54:45,1
02:59:44,1
03:04:43,1
03:09:42,1
03:14:41,1
03:19:39,1
03:24:38,1
03:29:37,1
03:34:35,1
03:39:34,1
03:44:33,1
03:49:32,1
03:54:31,1
03:59:29,1
04:04:28,1
04:09:27,1
04:14:26,1
04:19:24,1
04:24:23,1
04:29:22,1
04:34:21,1
04:39:19,1
04:44:18,1
04:49:17,1
04:54:16,1
04:59:14,1
05:04:13,1
05:09:12,1
05:14:11,1
05:19:09,1
05:24:08,1
05:29:07,1
05:34:06,1
05:39:04,1
05:44:03,1
05:49:02,1
05:54:01,1
05:58:59,1
06:03:58,1
06:08:57,1
06:13:56,1
06:18:54,1
06:23:53,1
06:28:52,1
06:33:51,1
06:38:49,1
06:43:48,1
06:48:47,1
06:53:46,1
06:58:44,1
07:03:43,1
07:08:42,1
07:13:41,1
07:18:39,1
07:23:38,1
07:28:37,1
07:33:36,1
07:38:34,1
07:43:33,1
07:48:32,1
07:53:31,1
07:58:29,1
08:03:28,1
08:08:27,1
08:13:26,1
08:18:24,1
08:23:23,1
08:28:22,1
08:33:21,1
08:38:19,1
08:43:18,1
08:48:17,1
08:53:16,1
08:58:14,1
09:03:13,1
09:08:12,1
09:13:11,1
09:18:09,1
09:23:08,1
09:28:07,1
09:33:06,1
09:38:05,1
09:43:03,1
09:48:02,1
09:53:01,1
09:57:59,1
10:02:58,1
10:07:57,1
10:12:56,1
10:17:55,1
10:22:53,1
10:27:52,1
10:32:51,1
10:37:50,1
10:42:48,1
10:47:47,1
10:52:46,1
10:57:45,1
11:02:43,1
11:07:42,1
11:12:41,1
11:17:40,1
11:22:38,1
11:27:37,1
11:32:36,1
11:37:35,1
11:42:33,1
11:47:32,1
11:52:31,1
11:57:30,1
12:02:28,1
12:07:27,1
12:12:26,1
12:17:25,1
12:22:23,1
12:27:22,1
12:32:21,1
12:37:20,1
12:42:18,1
12:47:17,1
12:52:16,1
12:57:15,1
13:02:13,1
13:07:12,1
13:12:11,1
13:17:10,1
13:22:08,1
13:27:07,1
13:32:06,1
13:37:05,1
13:42:03,1
13:47:02,1
13:52:01,1
13:57:00,1
14:01:58,1
14:06:57,1
14:11:56,1
14:16:55,1
14:21:53,1
14:26:52,1
14:31:51,1
14:36:50,1
14:41:48,1
14:46:47,1
14:51:46,1
14:56:45,1
15:01:43,1
15:06:42,1
15:11:41,1
15:16:40,1
15:21:38,1
15:26:37,1
15:31:36,1
15:36:35,1
15:41:33,1
15:46:32,1
15:51:31,1
15:56:30,1
16:01:29,1
16:06:27,1
16:11:26,1
16:16:25,1
16:21:23,1
16:26:22,1
16:31:21,1
16:36:20,1
16:41:19,1
16:46:17,1
16:51:16,1
16:56:15,1
17:01:14,1
17:06:12,1
17:11:11,1
17:16:10,1
17:21:09,1
17:26:07,1
17:31:06,1
17:36:05,1
17:41:04,1
17:46:02,1
17:51:01,1
17:56:00,1
18:00:59,1
18:05:57,1
18:10:56,1
18:15:55,1
18:20:54,1
18:25:52,1
18:30:51,1
18:35:50,1
18:40:49,1
18:45:47,1
18:50:46,1
18:55:45,1
19:00:44,1
19:05:42,1
19:10:41,1
19:15:40,1
19:20:39,1
19:25:37,1
19:30:36,1
19:35:35,1
19:40:34,1
19:45:32,1
19:50:31,1
19:55:30,1
20:00:29,1
20:05:27,1
20:10:26,1
20:15:25,1
20:20:24,1
20:25:22,1
20:30:21,1
20:35:20,1
20:40:19,1
20:45:17,1
20:50:16,1
20:55:15,1
21:00:14,1
21:05:12,1
21:15:10,1
21:20:09,1
21:25:07,1
21:30:06,1
21:35:05,1
21:40:04,1
21:45:02,1
21:50:01,1
21:55:00,1
21:59:59,1
22:04:57,1
22:09:56,1
22:14:55,1
22:19:54,1
22:24:53,1
22:29:51,1
22:34:50,1
22:39:49,1
22:44:47,1
22:49:46,1
22:54:45,1
22:59:44,1
23:04:43,1
23:09:41,1
23:14:40,1
23:19:39,1
23:24:38,1
23:29:36,1
23:34:35,1
23:39:34,1
23:44:33,1
23:49:31,1
23:54:30,1
23:59:29,1
